Size_sqft,Bedrooms,Bathrooms,YearBuilt,Price,Location_City,Location_Suburb,HouseAge,Rooms_per_1000sqft,Size_per_Bedroom,Is_City,LogPrice
0.5013095555330568,-0.00771058503966666,1.2492891492109963,-0.6739182507697011,824385.0,0,1,0.6739182507696962,-0.11534526358723238,-0.2189315515748062,0,13.622394145806695
-0.13614805474619632,-1.4224968308500747,0.015788804413409022,1.4465718204820475,532161.0,0,1,-1.4465718204820524,-0.792017372494787,1.543571849803974,0,13.184703233247827
0.6528828095327903,-0.7151037079448707,1.2492891492109963,0.3863267848561731,827644.0,1,0,-0.386326784856178,-0.4471138361813716,0.4309758185330344,1,13.626339597469073
1.5311577392508724,-0.00771058503966666,-1.2177115403841783,-1.4160897757078132,715882.0,1,0,1.4160897757078084,-0.9074229400828359,0.08658584775813914,1,13.48127202476904
-0.2324749825217279,-1.4224968308500747,1.2492891492109963,0.17427777773099826,884737.0,1,0,-0.17427777773100317,-0.4177139161700277,1.4578420706238904,1,13.693046834962296
-0.2324749825217279,-0.7151037079448707,-1.2177115403841783,1.711633079388516,566413.0,0,1,-1.7116330793885208,-0.7617885897987257,0.036997053918679045,0,13.247080538570298
1.5878206379423614,1.4070756607707413,0.015788804413409022,-1.1510285168013445,629252.0,0,1,1.1510285168013397,-0.26001707507769983,-0.4915018200856019,0,13.35228868056665
0.7732914692522047,-0.00771058503966666,-1.2177115403841783,0.8634370508878165,625219.0,1,0,-0.8634370508878214,-0.7473941027778218,-0.13824470058178623,1,13.345858866781073
-0.4690425845586952,1.4070756607707413,1.2492891492109963,-0.24982023651935145,536797.0,1,0,0.24982023651934654,1.1788453264846495,-0.8576184064664301,1,13.193377138850254
0.5466398744862481,0.6996825378655374,1.2492891492109963,-0.5678937472071137,951324.0,0,1,0.5678937472071088,0.1420823253043379,-0.5000747980036102,0,13.765611028676844
-0.4633762946895462,-0.7151037079448707,1.2492891492109963,0.7574125473252291,558853.0,1,0,-0.757412547325234,0.06046925052772293,-0.06575260789274484,1,13.233643537343838
-0.4662094396241207,-0.7151037079448707,1.2492891492109963,-0.4088569918632326,527862.0,1,0,0.4088569918632277,0.06224472382711288,-0.06701333993951078,1,13.176592059323342
0.2449099389540683,-0.00771058503966666,0.015788804413409022,-0.03777122939417659,875249.0,1,0,0.0377712293941717,-0.2974006570779395,-0.29499571839635114,1,13.682264838816913
-1.9196127910608178,-0.7151037079448707,-1.2177115403841783,-0.8329550061135823,774985.0,0,1,0.8329550061135774,0.394729574712411,-0.7137688799304366,0,13.56060024365619
-1.729792080444329,0.6996825378655374,1.2492891492109963,0.3863267848561731,635144.0,0,1,-0.386326784856178,2.741334256912171,-1.0065738977918255,0,13.361608598264437
-0.5625363673996523,-0.7151037079448707,-1.2177115403841783,-0.143795732956764,392204.0,0,1,0.14379573295675913,-0.6427840391473353,-0.10987822952955265,0,12.879539941260775
-1.0144229844642783,-1.4224968308500747,0.015788804413409022,1.3935595687007536,913513.0,0,1,-1.3935595687007585,-0.4270132316735058,0.7619179808090929,0,13.725053980353259
0.317155134785717,1.4070756607707413,-1.2177115403841783,-0.24982023651935145,947415.0,0,1,0.24982023651934654,-0.03274618897607157,-0.717677149275411,0,13.761493557655127
-0.9095966218850234,0.6996825378655374,1.2492891492109963,0.7574125473252291,752199.0,0,1,-0.757412547325234,1.262749889604368,-0.8240829340224561,0,13.530757525018373
-1.4153129927065642,0.6996825378655374,-1.2177115403841783,-0.5148814954258201,739097.0,0,1,0.5148814954258151,0.938701675287997,-0.936603269196316,0,13.51318580277554
1.473078268092096,1.4070756607707413,1.2492891492109963,1.2875350651381663,692862.0,0,1,-1.2875350651381712,0.0001905457271764956,-0.51192567924321,0,13.448587567430868
-0.22397554771800454,1.4070756607707413,1.2492891492109963,-1.6811510346142817,600179.0,0,1,1.6811510346142768,0.951276997665925,-0.8139970776483286,0,13.304984889207281
0.06925495301045188,0.6996825378655374,0.015788804413409022,-0.19680798473805775,839864.0,1,0,0.19680798473805283,0.09219163988450021,-0.6062914729436404,1,13.640996443617857
-1.4280621449121493,1.4070756607707413,0.015788804413409022,0.9164493026691103,606936.0,1,0,-0.9164493026691152,2.056207389679434,-1.0283215255985378,1,13.316180275528318
-0.5441209253249183,-0.00771058503966666,-1.2177115403841783,1.6586208276072223,744525.0,1,0,-1.6586208276072272,-0.26885171715662814,-0.5290716350792267,1,13.520503053263372
0.113168699496356,1.4070756607707413,-1.2177115403841783,0.227290029512292,694866.0,1,0,-0.22729002951229688,0.06878398105037306,-0.7539862322222699,1,13.451475739327472
-1.1532470862584268,-1.4224968308500747,1.2492891492109963,1.4995840722633411,661256.0,0,1,-1.499584072263346,0.1400131109089091,0.6383662402260311,0,13.401897848109957
0.37948432334635507,-1.4224968308500747,1.2492891492109963,-1.3630775239265194,538395.0,1,0,1.3630775239265145,-0.6390694768663753,2.0024783148267753,1,13.196349627864551
-0.6007838240164075,-0.00771058503966666,1.2492891492109963,1.6586208276072223,488319.0,1,0,-1.6586208276072272,0.5396212339262698,-0.5458813957027726,1,13.098726207638174
-0.2905544536805043,1.4070756607707413,1.2492891492109963,-0.7799427543322885,735256.0,1,0,0.7799427543322837,1.009581837969804,-0.8258479588879284,1,13.507975376942156
-0.6022003964836947,-1.4224968308500747,0.015788804413409022,-0.19680798473805775,599877.0,0,1,0.19680798473805283,-0.6266102308166532,1.1287910064179807,0,13.304481580189925
1.8612191241287968,-0.7151037079448707,1.2492891492109963,1.4465718204820475,684102.0,1,0,-1.4465718204820524,-0.7549661016292392,0.9686780364787066,1,13.435863770063257
-0.011489677624920168,1.4070756607707413,0.015788804413409022,1.1284983097942851,692278.0,1,0,-1.12849830979429,0.45860572977725383,-0.7761751162453505,1,13.447744332535668
-1.0597533034174698,-0.00771058503966666,-1.2177115403841783,-0.6209059989884075,708231.0,1,0,0.6209059989884026,0.06357856143275019,-0.6820404567534939,1,13.470527002615126
0.8285377954764067,1.4070756607707413,-1.2177115403841783,-0.6209059989884075,645451.0,0,1,0.6209059989884026,-0.24447352105627765,-0.6266522954989103,0,13.377706125543424
-1.2240757096227883,0.6996825378655374,0.015788804413409022,1.34054731691946,757749.0,1,0,-1.3405473169194648,1.200366981435201,-0.8940535626179656,1,13.53810879492005
